"","month_id","year","studyHours","books","twitter","grades"
"635",106,2013,6,1,3.36628044143891,0
"636",106,2013,6,1,3.36628044143891,1
"637",107,2013,3,3,3.37094964553103,0
"638",107,2013,3,3,3.37094964553103,1
"639",107,2013,3,3,3.37094964553103,1
"640",107,2013,3,3,3.37094964553103,0
"641",107,2013,3,3,3.37094964553103,0
"642",107,2013,3,3,3.37094964553103,0
"643",108,2013,6,1,3.21361464051988,1
"644",108,2013,6,1,3.21361464051988,1
"645",108,2013,6,1,3.21361464051988,1
"646",108,2013,6,1,3.21361464051988,0
"647",108,2013,6,1,3.21361464051988,0
"648",108,2013,6,1,3.21361464051988,1
"649",109,2014,6,1,3.00321917280221,0
"650",109,2014,6,1,3.00321917280221,1
"651",109,2014,6,1,3.00321917280221,1
"652",109,2014,6,1,3.00321917280221,0
"653",109,2014,6,1,3.00321917280221,0
"654",109,2014,6,1,3.00321917280221,0
"655",110,2014,4,3,4.19063217771199,0
"656",110,2014,4,3,4.19063217771199,0
"657",110,2014,4,3,4.19063217771199,1
"658",110,2014,4,3,4.19063217771199,0
"659",110,2014,4,3,4.19063217771199,1
"660",110,2014,4,3,4.19063217771199,0
"661",111,2014,2,0,2.59339905501916,1
"662",111,2014,2,0,2.59339905501916,1
"663",111,2014,2,0,2.59339905501916,1
"664",111,2014,2,0,2.59339905501916,1
"665",111,2014,2,0,2.59339905501916,1
"666",111,2014,2,0,2.59339905501916,1
"667",112,2014,7,3,2.68805852216973,1
"668",112,2014,7,3,2.68805852216973,0
"669",112,2014,7,3,2.68805852216973,1
"670",112,2014,7,3,2.68805852216973,1
"671",112,2014,7,3,2.68805852216973,1
"672",112,2014,7,3,2.68805852216973,1
"673",113,2014,2,1,2.53027027579988,1
"674",113,2014,2,1,2.53027027579988,1
"675",113,2014,2,1,2.53027027579988,1
"676",113,2014,2,1,2.53027027579988,1
"677",113,2014,2,1,2.53027027579988,1
"678",113,2014,2,1,2.53027027579988,1
"679",114,2014,7,0,2.51234519408598,0
"680",114,2014,7,0,2.51234519408598,0
"681",114,2014,7,0,2.51234519408598,0
"682",114,2014,7,0,2.51234519408598,0
"683",114,2014,7,0,2.51234519408598,1
"684",114,2014,7,0,2.51234519408598,1
"685",115,2014,6,1,2.67880717076381,1
"686",115,2014,6,1,2.67880717076381,1
"687",115,2014,6,1,2.67880717076381,1
"688",115,2014,6,1,2.67880717076381,1
"689",115,2014,6,1,2.67880717076381,1
"690",115,2014,6,1,2.67880717076381,1
"691",116,2014,8,0,2.75229848389953,1
"692",116,2014,8,0,2.75229848389953,1
"693",116,2014,8,0,2.75229848389953,1
"694",116,2014,8,0,2.75229848389953,0
"695",116,2014,8,0,2.75229848389953,1
"696",116,2014,8,0,2.75229848389953,1
"697",117,2014,5,1,1.86357437659544,1
"698",117,2014,5,1,1.86357437659544,1
"699",117,2014,5,1,1.86357437659544,1
"700",117,2014,5,1,1.86357437659544,0
"701",117,2014,5,1,1.86357437659544,1
"702",117,2014,5,1,1.86357437659544,0
"703",118,2014,2,1,3.12437234024114,1
"704",118,2014,2,1,3.12437234024114,1
"705",118,2014,2,1,3.12437234024114,0
"706",118,2014,2,1,3.12437234024114,1
"707",118,2014,2,1,3.12437234024114,1
"708",118,2014,2,1,3.12437234024114,1
"709",119,2014,2,0,3.17352098707739,1
"710",119,2014,2,0,3.17352098707739,1
"711",119,2014,2,0,3.17352098707739,1
"712",119,2014,2,0,3.17352098707739,1
"713",119,2014,2,0,3.17352098707739,0
"714",119,2014,2,0,3.17352098707739,1
"715",120,2014,6,2,1.94124451129635,1
"716",120,2014,6,2,1.94124451129635,1
"717",120,2014,6,2,1.94124451129635,1
"718",120,2014,6,2,1.94124451129635,1
"719",120,2014,6,2,1.94124451129635,1
"720",120,2014,6,2,1.94124451129635,1
"721",121,2015,7,2,2.46656809233894,1
"722",121,2015,7,2,2.46656809233894,1
"723",121,2015,7,2,2.46656809233894,1
"724",121,2015,7,2,2.46656809233894,1
"725",121,2015,7,2,2.46656809233894,1
"726",121,2015,7,2,2.46656809233894,0
"727",122,2015,2,1,2.86159952552507,1
"728",122,2015,2,1,2.86159952552507,1
"729",122,2015,2,1,2.86159952552507,0
"730",122,2015,2,1,2.86159952552507,1
"731",122,2015,2,1,2.86159952552507,0
"732",122,2015,2,1,2.86159952552507,1
"733",123,2015,4,0,3.281300381704,1
"734",123,2015,4,0,3.281300381704,0
"735",123,2015,4,0,3.281300381704,1
"736",123,2015,4,0,3.281300381704,1
"737",123,2015,4,0,3.281300381704,1
"738",123,2015,4,0,3.281300381704,0
"739",124,2015,5,0,3.10428067811951,1
"740",124,2015,5,0,3.10428067811951,1
"741",124,2015,5,0,3.10428067811951,0
"742",124,2015,5,0,3.10428067811951,1
"743",124,2015,5,0,3.10428067811951,1
"744",124,2015,5,0,3.10428067811951,0
"745",125,2015,2,1,2.9011526669495,1
"746",125,2015,2,1,2.9011526669495,0
"747",125,2015,2,1,2.9011526669495,1
"748",125,2015,2,1,2.9011526669495,1
"749",125,2015,2,1,2.9011526669495,0
"750",125,2015,2,1,2.9011526669495,1
"751",126,2015,6,0,3.49281669489373,1
"752",126,2015,6,0,3.49281669489373,0
"753",126,2015,6,0,3.49281669489373,1
"754",126,2015,6,0,3.49281669489373,1
"755",126,2015,6,0,3.49281669489373,1
"756",126,2015,6,0,3.49281669489373,1
"757",127,2015,1,0,3.64524002398291,0
"758",127,2015,1,0,3.64524002398291,1
"759",127,2015,1,0,3.64524002398291,1
"760",127,2015,1,0,3.64524002398291,1
"761",127,2015,1,0,3.64524002398291,1
"762",127,2015,1,0,3.64524002398291,1
"763",128,2015,1,1,3.29846512273737,1
"764",128,2015,1,1,3.29846512273737,1
"765",128,2015,1,1,3.29846512273737,1
"766",128,2015,1,1,3.29846512273737,1
"767",128,2015,1,1,3.29846512273737,1
"768",128,2015,1,1,3.29846512273737,1
"769",129,2015,3,1,3.52570146916078,1
"770",129,2015,3,1,3.52570146916078,1
"771",129,2015,3,1,3.52570146916078,1
"772",129,2015,3,1,3.52570146916078,0
"773",129,2015,3,1,3.52570146916078,0
"774",129,2015,3,1,3.52570146916078,1
"775",130,2015,2,2,2.91030084472348,1
"776",130,2015,2,2,2.91030084472348,0
"777",130,2015,2,2,2.91030084472348,1
"778",130,2015,2,2,2.91030084472348,1
"779",130,2015,2,2,2.91030084472348,0
"780",130,2015,2,2,2.91030084472348,1
"781",131,2015,6,0,2.69565551577738,0
"782",131,2015,6,0,2.69565551577738,1
"783",131,2015,6,0,2.69565551577738,1
"784",131,2015,6,0,2.69565551577738,1
"785",131,2015,6,0,2.69565551577738,1
"786",131,2015,6,0,2.69565551577738,1
"787",132,2015,10,1,2.51284987860748,1
"788",132,2015,10,1,2.51284987860748,1
"789",132,2015,10,1,2.51284987860748,1
"790",132,2015,10,1,2.51284987860748,1
"791",132,2015,10,1,2.51284987860748,1
"792",132,2015,10,1,2.51284987860748,1
"793",133,2016,3,1,3.39425038878295,1
"794",133,2016,3,1,3.39425038878295,1
"795",133,2016,3,1,3.39425038878295,1
"796",133,2016,3,1,3.39425038878295,1
"797",133,2016,3,1,3.39425038878295,1
"798",133,2016,3,1,3.39425038878295,0
"799",134,2016,7,1,1.67905636771171,0
"800",134,2016,7,1,1.67905636771171,1
"801",134,2016,7,1,1.67905636771171,1
"802",134,2016,7,1,1.67905636771171,1
"803",134,2016,7,1,1.67905636771171,1
"804",134,2016,7,1,1.67905636771171,1
"805",135,2016,4,1,3.38266895436961,0
"806",135,2016,4,1,3.38266895436961,1
"807",135,2016,4,1,3.38266895436961,1
"808",135,2016,4,1,3.38266895436961,0
"809",135,2016,4,1,3.38266895436961,1
"810",135,2016,4,1,3.38266895436961,1
"811",136,2016,2,2,3.21881326476889,1
"812",136,2016,2,2,3.21881326476889,0
"813",136,2016,2,2,3.21881326476889,0
"814",136,2016,2,2,3.21881326476889,1
"815",136,2016,2,2,3.21881326476889,1
"816",136,2016,2,2,3.21881326476889,1
"817",137,2016,7,0,3.7360908675967,0
"818",137,2016,7,0,3.7360908675967,0
"819",137,2016,7,0,3.7360908675967,1
"820",137,2016,7,0,3.7360908675967,1
"821",137,2016,7,0,3.7360908675967,0
"822",137,2016,7,0,3.7360908675967,1
"823",138,2016,5,1,3.50638647303452,0
"824",138,2016,5,1,3.50638647303452,1
"825",138,2016,5,1,3.50638647303452,0
"826",138,2016,5,1,3.50638647303452,1
"827",138,2016,5,1,3.50638647303452,1
"828",138,2016,5,1,3.50638647303452,1
"829",139,2016,8,3,2.71743257637341,1
"830",139,2016,8,3,2.71743257637341,1
"831",139,2016,8,3,2.71743257637341,1
"832",139,2016,8,3,2.71743257637341,1
"833",139,2016,8,3,2.71743257637341,1
"834",139,2016,8,3,2.71743257637341,1
"835",140,2016,7,0,3.15971245624185,1
"836",140,2016,7,0,3.15971245624185,0
"837",140,2016,7,0,3.15971245624185,1
"838",140,2016,7,0,3.15971245624185,1
"839",140,2016,7,0,3.15971245624185,0
"840",140,2016,7,0,3.15971245624185,1
"841",141,2016,5,0,2.94949284413743,0
"842",141,2016,5,0,2.94949284413743,1
"843",141,2016,5,0,2.94949284413743,1
"844",141,2016,5,0,2.94949284413743,0
"845",141,2016,5,0,2.94949284413743,1
"846",141,2016,5,0,2.94949284413743,1
"847",142,2016,2,0,2.88166934501581,0
"848",142,2016,2,0,2.88166934501581,1
"849",142,2016,2,0,2.88166934501581,1
"850",142,2016,2,0,2.88166934501581,1
"851",142,2016,2,0,2.88166934501581,0
"852",142,2016,2,0,2.88166934501581,1
"853",143,2016,6,0,2.38529671571142,1
"854",143,2016,6,0,2.38529671571142,1
"855",143,2016,6,0,2.38529671571142,1
"856",143,2016,6,0,2.38529671571142,0
"857",143,2016,6,0,2.38529671571142,1
"858",143,2016,6,0,2.38529671571142,1
"859",144,2016,8,3,2.64829509117084,1
"860",144,2016,8,3,2.64829509117084,0
"861",144,2016,8,3,2.64829509117084,1
"862",144,2016,8,3,2.64829509117084,0
"863",144,2016,8,3,2.64829509117084,1
"864",144,2016,8,3,2.64829509117084,1
"865",145,2017,8,1,2.10019165771964,1
"866",145,2017,8,1,2.10019165771964,1
"867",145,2017,8,1,2.10019165771964,1
"868",145,2017,8,1,2.10019165771964,0
"869",145,2017,8,1,2.10019165771964,0
"870",145,2017,8,1,2.10019165771964,1
"871",146,2017,5,1,2.87523640947257,1
"872",146,2017,5,1,2.87523640947257,1
"873",146,2017,5,1,2.87523640947257,1
"874",146,2017,5,1,2.87523640947257,0
"875",146,2017,5,1,2.87523640947257,1
"876",146,2017,5,1,2.87523640947257,1
"877",147,2017,3,0,2.57785983484645,0
"878",147,2017,3,0,2.57785983484645,1
"879",147,2017,3,0,2.57785983484645,1
"880",147,2017,3,0,2.57785983484645,0
"881",147,2017,3,0,2.57785983484645,0
"882",147,2017,3,0,2.57785983484645,1
"883",148,2017,6,0,2.78260049040963,0
"884",148,2017,6,0,2.78260049040963,1
"885",148,2017,6,0,2.78260049040963,1
"886",148,2017,6,0,2.78260049040963,0
"887",148,2017,6,0,2.78260049040963,1
"888",148,2017,6,0,2.78260049040963,1
"889",149,2017,3,0,3.0026397643258,1
"890",149,2017,3,0,3.0026397643258,1
"891",149,2017,3,0,3.0026397643258,1
"892",149,2017,3,0,3.0026397643258,1
"893",149,2017,3,0,3.0026397643258,1
"894",149,2017,3,0,3.0026397643258,0
"895",150,2017,3,1,2.74189483580207,1
"896",150,2017,3,1,2.74189483580207,1
"897",150,2017,3,1,2.74189483580207,0
"898",150,2017,3,1,2.74189483580207,1
"899",150,2017,3,1,2.74189483580207,0
"900",150,2017,3,1,2.74189483580207,1
"901",151,2017,5,0,2.98907159362739,1
"902",151,2017,5,0,2.98907159362739,1
"903",151,2017,5,0,2.98907159362739,0
"904",151,2017,5,0,2.98907159362739,1
"905",151,2017,5,0,2.98907159362739,1
"906",151,2017,5,0,2.98907159362739,1
"907",152,2017,5,0,3.40785157837419,0
"908",152,2017,5,0,3.40785157837419,1
"909",152,2017,5,0,3.40785157837419,0
"910",152,2017,5,0,3.40785157837419,1
"911",152,2017,5,0,3.40785157837419,1
"912",152,2017,5,0,3.40785157837419,1
"913",153,2017,3,1,3.71817939063285,0
"914",153,2017,3,1,3.71817939063285,0
"915",153,2017,3,1,3.71817939063285,1
"916",153,2017,3,1,3.71817939063285,1
"917",153,2017,3,1,3.71817939063285,0
"918",153,2017,3,1,3.71817939063285,1
"919",154,2017,5,1,2.98808388395827,0
"920",154,2017,5,1,2.98808388395827,1
"921",154,2017,5,1,2.98808388395827,1
"922",154,2017,5,1,2.98808388395827,0
"923",154,2017,5,1,2.98808388395827,1
"924",154,2017,5,1,2.98808388395827,1
"925",155,2017,3,1,2.52053415934527,1
"926",155,2017,3,1,2.52053415934527,1
"927",155,2017,3,1,2.52053415934527,0
"928",155,2017,3,1,2.52053415934527,1
"929",155,2017,3,1,2.52053415934527,1
"930",155,2017,3,1,2.52053415934527,1
"931",156,2017,5,2,2.7502337189851,1
"932",156,2017,5,2,2.7502337189851,1
"933",156,2017,5,2,2.7502337189851,1
"934",156,2017,5,2,2.7502337189851,0
"935",156,2017,5,2,2.7502337189851,1
"936",156,2017,5,2,2.7502337189851,1
"937",157,2018,5,0,3.65771463709069,0
"938",157,2018,5,0,3.65771463709069,1
"939",157,2018,5,0,3.65771463709069,1
"940",157,2018,5,0,3.65771463709069,0
"941",157,2018,5,0,3.65771463709069,1
"942",157,2018,5,0,3.65771463709069,0
"943",158,2018,1,0,2.64448063498505,0
"944",158,2018,1,0,2.64448063498505,0
"945",158,2018,1,0,2.64448063498505,1
"946",158,2018,1,0,2.64448063498505,0
"947",158,2018,1,0,2.64448063498505,1
"948",158,2018,1,0,2.64448063498505,0
"949",159,2018,4,1,2.49592778666783,0
"950",159,2018,4,1,2.49592778666783,1
"951",159,2018,4,1,2.49592778666783,1
"952",159,2018,4,1,2.49592778666783,0
"953",159,2018,4,1,2.49592778666783,1
"954",159,2018,4,1,2.49592778666783,1
"955",160,2018,5,1,2.81165003179941,1
"956",160,2018,5,1,2.81165003179941,1
"957",160,2018,5,1,2.81165003179941,1
"958",160,2018,5,1,2.81165003179941,1
"959",160,2018,5,1,2.81165003179941,1
"960",160,2018,5,1,2.81165003179941,0
"961",161,2018,8,0,3.1597781415986,1
"962",161,2018,8,0,3.1597781415986,0
"963",161,2018,8,0,3.1597781415986,1
"964",161,2018,8,0,3.1597781415986,1
"965",161,2018,8,0,3.1597781415986,1
"966",161,2018,8,0,3.1597781415986,1
"967",162,2018,4,1,3.56094012605048,0
"968",162,2018,4,1,3.56094012605048,1
"969",162,2018,4,1,3.56094012605048,1
"970",162,2018,4,1,3.56094012605048,1
"971",162,2018,4,1,3.56094012605048,1
"972",162,2018,4,1,3.56094012605048,1
"973",163,2018,5,0,3.21086239765018,1
"974",163,2018,5,0,3.21086239765018,1
"975",163,2018,5,0,3.21086239765018,0
"976",163,2018,5,0,3.21086239765018,1
"977",163,2018,5,0,3.21086239765018,0
"978",163,2018,5,0,3.21086239765018,1
"979",164,2018,5,1,2.94382839087482,0
"980",164,2018,5,1,2.94382839087482,0
"981",164,2018,5,1,2.94382839087482,1
"982",164,2018,5,1,2.94382839087482,1
"983",164,2018,5,1,2.94382839087482,1
"984",164,2018,5,1,2.94382839087482,1
"985",165,2018,5,2,3.3983075287649,1
"986",165,2018,5,2,3.3983075287649,1
"987",165,2018,5,2,3.3983075287649,1
"988",165,2018,5,2,3.3983075287649,1
"989",165,2018,5,2,3.3983075287649,0
"990",165,2018,5,2,3.3983075287649,1
"991",166,2018,6,0,3.05453937349944,1
"992",166,2018,6,0,3.05453937349944,1
"993",166,2018,6,0,3.05453937349944,0
"994",166,2018,6,0,3.05453937349944,1
"995",166,2018,6,0,3.05453937349944,0
"996",166,2018,6,0,3.05453937349944,1
"997",167,2018,4,2,3.28023464858577,1
"998",167,2018,4,2,3.28023464858577,1
"999",167,2018,4,2,3.28023464858577,0
"1000",167,2018,4,2,3.28023464858577,1
"1001",167,2018,4,2,3.28023464858577,1
"1002",167,2018,4,2,3.28023464858577,1
"1003",168,2018,6,1,3.08647842918223,0
"1004",168,2018,6,1,3.08647842918223,1
"1005",168,2018,6,1,3.08647842918223,0
"1006",168,2018,6,1,3.08647842918223,0
"1007",168,2018,6,1,3.08647842918223,1
"1008",168,2018,6,1,3.08647842918223,1
"1009",169,2019,6,0,2.92545444264256,0
"1010",169,2019,6,0,2.92545444264256,1
"1011",169,2019,6,0,2.92545444264256,1
"1012",169,2019,6,0,2.92545444264256,0
"1013",169,2019,6,0,2.92545444264256,0
"1014",169,2019,6,0,2.92545444264256,1
"1015",170,2019,1,0,3.48974240905334,1
"1016",170,2019,1,0,3.48974240905334,0
"1017",170,2019,1,0,3.48974240905334,1
"1018",170,2019,1,0,3.48974240905334,0
"1019",170,2019,1,0,3.48974240905334,1
"1020",170,2019,1,0,3.48974240905334,1
"1021",171,2019,5,2,3.24691706603952,1
"1022",171,2019,5,2,3.24691706603952,1
"1023",171,2019,5,2,3.24691706603952,1
"1024",171,2019,5,2,3.24691706603952,1
"1025",171,2019,5,2,3.24691706603952,1
"1026",171,2019,5,2,3.24691706603952,0
"1027",172,2019,9,3,2.71616649427828,1
"1028",172,2019,9,3,2.71616649427828,0
"1029",172,2019,9,3,2.71616649427828,1
"1030",172,2019,9,3,2.71616649427828,0
"1031",172,2019,9,3,2.71616649427828,1
"1032",172,2019,9,3,2.71616649427828,1
"1033",173,2019,4,0,1.6501606571051,1
"1034",173,2019,4,0,1.6501606571051,1
"1035",173,2019,4,0,1.6501606571051,1
"1036",173,2019,4,0,1.6501606571051,1
"1037",173,2019,4,0,1.6501606571051,1
"1038",173,2019,4,0,1.6501606571051,1
"1039",174,2019,2,1,3.09159709031663,0
"1040",174,2019,2,1,3.09159709031663,1
"1041",174,2019,2,1,3.09159709031663,1
"1042",174,2019,2,1,3.09159709031663,1
"1043",174,2019,2,1,3.09159709031663,0
"1044",174,2019,2,1,3.09159709031663,1
"1045",175,2019,7,2,2.97200655128383,1
"1046",175,2019,7,2,2.97200655128383,0
"1047",175,2019,7,2,2.97200655128383,0
"1048",175,2019,7,2,2.97200655128383,1
"1049",175,2019,7,2,2.97200655128383,1
"1050",175,2019,7,2,2.97200655128383,1
"1051",176,2019,7,1,2.5987038942913,1
"1052",176,2019,7,1,2.5987038942913,1
"1053",176,2019,7,1,2.5987038942913,0
"1054",176,2019,7,1,2.5987038942913,1
"1055",176,2019,7,1,2.5987038942913,1
"1056",176,2019,7,1,2.5987038942913,1
"1057",177,2019,3,1,3.8284927060147,1
"1058",177,2019,3,1,3.8284927060147,0
"1059",177,2019,3,1,3.8284927060147,1
"1060",177,2019,3,1,3.8284927060147,1
"1061",177,2019,3,1,3.8284927060147,0
"1062",177,2019,3,1,3.8284927060147,1
"1063",178,2019,10,1,3.11798007784281,1
"1064",178,2019,10,1,3.11798007784281,1
"1065",178,2019,10,1,3.11798007784281,1
"1066",178,2019,10,1,3.11798007784281,1
"1067",178,2019,10,1,3.11798007784281,1
"1068",178,2019,10,1,3.11798007784281,1
"1069",179,2019,6,1,2.88642093191131,0
"1070",179,2019,6,1,2.88642093191131,1
"1071",179,2019,6,1,2.88642093191131,0
"1072",179,2019,6,1,2.88642093191131,1
"1073",179,2019,6,1,2.88642093191131,0
"1074",179,2019,6,1,2.88642093191131,1
"1075",180,2019,3,1,3.46429353108003,1
"1076",180,2019,3,1,3.46429353108003,0
"1077",180,2019,3,1,3.46429353108003,1
"1078",180,2019,3,1,3.46429353108003,1
"1079",180,2019,3,1,3.46429353108003,1
"1080",180,2019,3,1,3.46429353108003,1
"1081",181,2020,8,1,3.61124622884301,0
"1082",181,2020,8,1,3.61124622884301,0
"1083",181,2020,8,1,3.61124622884301,1
"1084",181,2020,8,1,3.61124622884301,1
"1085",181,2020,8,1,3.61124622884301,1
"1086",181,2020,8,1,3.61124622884301,1
"1087",182,2020,5,0,3.60327899513687,1
"1088",182,2020,5,0,3.60327899513687,1
"1089",182,2020,5,0,3.60327899513687,1
"1090",182,2020,5,0,3.60327899513687,1
"1091",182,2020,5,0,3.60327899513687,0
"1092",182,2020,5,0,3.60327899513687,1
"1093",183,2020,6,1,3.14758961618732,0
"1094",183,2020,6,1,3.14758961618732,1
"1095",183,2020,6,1,3.14758961618732,0
"1096",183,2020,6,1,3.14758961618732,1
"1097",183,2020,6,1,3.14758961618732,1
"1098",183,2020,6,1,3.14758961618732,0
"1099",184,2020,6,2,3.14437648129713,1
"1100",184,2020,6,2,3.14437648129713,0
"1101",184,2020,6,2,3.14437648129713,1
"1102",184,2020,6,2,3.14437648129713,0
"1103",184,2020,6,2,3.14437648129713,0
"1104",184,2020,6,2,3.14437648129713,1
"1105",185,2020,6,0,2.91283932757404,0
"1106",185,2020,6,0,2.91283932757404,1
"1107",185,2020,6,0,2.91283932757404,0
"1108",185,2020,6,0,2.91283932757404,1
"1109",185,2020,6,0,2.91283932757404,1
"1110",185,2020,6,0,2.91283932757404,1
"1111",186,2020,7,1,2.94438280381231,0
"1112",186,2020,7,1,2.94438280381231,1
"1113",186,2020,7,1,2.94438280381231,1
"1114",186,2020,7,1,2.94438280381231,1
"1115",186,2020,7,1,2.94438280381231,1
"1116",186,2020,7,1,2.94438280381231,0
"1117",187,2020,7,0,2.43480263651777,0
"1118",187,2020,7,0,2.43480263651777,0
"1119",187,2020,7,0,2.43480263651777,1
"1120",187,2020,7,0,2.43480263651777,1
"1121",187,2020,7,0,2.43480263651777,1
"1122",187,2020,7,0,2.43480263651777,1
"1123",188,2020,4,1,2.92002205979482,0
"1124",188,2020,4,1,2.92002205979482,1
"1125",188,2020,4,1,2.92002205979482,0
"1126",188,2020,4,1,2.92002205979482,0
"1127",188,2020,4,1,2.92002205979482,1
"1128",188,2020,4,1,2.92002205979482,1
"1129",189,2020,1,1,2.33576942796061,1
"1130",189,2020,1,1,2.33576942796061,0
"1131",189,2020,1,1,2.33576942796061,1
"1132",189,2020,1,1,2.33576942796061,0
"1133",189,2020,1,1,2.33576942796061,1
"1134",189,2020,1,1,2.33576942796061,0
"1135",190,2020,8,1,3.61768350170997,1
"1136",190,2020,8,1,3.61768350170997,1
"1137",190,2020,8,1,3.61768350170997,1
"1138",190,2020,8,1,3.61768350170997,1
"1139",190,2020,8,1,3.61768350170997,1
"1140",190,2020,8,1,3.61768350170997,1
"1141",191,2020,5,3,2.90917251815732,0
"1142",191,2020,5,3,2.90917251815732,1
"1143",191,2020,5,3,2.90917251815732,0
"1144",191,2020,5,3,2.90917251815732,0
"1145",191,2020,5,3,2.90917251815732,0
"1146",191,2020,5,3,2.90917251815732,1
"1147",192,2020,7,1,2.66610294494836,1
"1148",192,2020,7,1,2.66610294494836,0
"1149",192,2020,7,1,2.66610294494836,0
"1150",192,2020,7,1,2.66610294494836,0
"1151",192,2020,7,1,2.66610294494836,1
"1152",192,2020,7,1,2.66610294494836,1
"1153",193,2020,7,1,2.55431237191858,1
"1154",193,2020,7,1,2.55431237191858,1
"1155",193,2020,7,1,2.55431237191858,1
"1156",193,2020,7,1,2.55431237191858,1
"1157",193,2020,7,1,2.55431237191858,1
"1158",193,2020,7,1,2.55431237191858,0
"1159",194,2020,4,2,2.71146571824098,1
"1160",194,2020,4,2,2.71146571824098,1
"1161",194,2020,4,2,2.71146571824098,0
"1162",194,2020,4,2,2.71146571824098,1
"1163",194,2020,4,2,2.71146571824098,1
"1164",194,2020,4,2,2.71146571824098,1
"1165",195,2020,6,1,2.84763806229794,0
"1166",195,2020,6,1,2.84763806229794,1
"1167",195,2020,6,1,2.84763806229794,0
"1168",195,2020,6,1,2.84763806229794,1
"1169",195,2020,6,1,2.84763806229794,1
"1170",195,2020,6,1,2.84763806229794,1
"1171",196,2020,4,0,2.21231225685492,1
"1172",196,2020,4,0,2.21231225685492,1
"1173",196,2020,4,0,2.21231225685492,1
"1174",196,2020,4,0,2.21231225685492,1
"1175",196,2020,4,0,2.21231225685492,1
"1176",196,2020,4,0,2.21231225685492,0
"1177",197,2020,3,1,3.17643583726942,0
"1178",197,2020,3,1,3.17643583726942,1
"1179",197,2020,3,1,3.17643583726942,1
"1180",197,2020,3,1,3.17643583726942,1
"1181",197,2020,3,1,3.17643583726942,1
"1182",197,2020,3,1,3.17643583726942,0
"1183",198,2020,6,1,2.91160825534672,0
"1184",198,2020,6,1,2.91160825534672,1
"1185",198,2020,6,1,2.91160825534672,0
"1186",198,2020,6,1,2.91160825534672,1
"1187",198,2020,6,1,2.91160825534672,1
"1188",198,2020,6,1,2.91160825534672,1
"1189",199,2020,6,2,3.89594850852052,0
"1190",199,2020,6,2,3.89594850852052,1
"1191",199,2020,6,2,3.89594850852052,1
"1192",199,2020,6,2,3.89594850852052,0
"1193",199,2020,6,2,3.89594850852052,0
"1194",199,2020,6,2,3.89594850852052,0
"1195",200,2020,8,2,3.11113263121318,1
"1196",200,2020,8,2,3.11113263121318,0
"1197",200,2020,8,2,3.11113263121318,1
"1198",200,2020,8,2,3.11113263121318,1
"1199",200,2020,8,2,3.11113263121318,1
"1200",200,2020,8,2,3.11113263121318,1
